"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"42","99252","python3.12","127.0.0.1","kernelPhaseX2(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.70"
"42","99252","python3.12","127.0.0.1","kernelPhaseX2(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.37"
"43","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.58"
"43","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.28"
"44","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","16.82"
"44","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","659.68"
"45","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","16.82"
"45","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","659.30"
"46","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.58"
"46","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.38"
"47","99252","python3.12","127.0.0.1","kernelGlobalScalar(double2 *, unsigned long, int, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.56"
"47","99252","python3.12","127.0.0.1","kernelGlobalScalar(double2 *, unsigned long, int, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","181.38"
"48","99252","python3.12","127.0.0.1","kernelGlobalPhase(double2 *, unsigned long, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.58"
"48","99252","python3.12","127.0.0.1","kernelGlobalPhase(double2 *, unsigned long, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.02"
"49","99252","python3.12","127.0.0.1","kernelPhaseX2(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.58"
"49","99252","python3.12","127.0.0.1","kernelPhaseX2(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.28"
"50","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.62"
"50","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.19"
"51","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","16.86"
"51","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","657.54"
"52","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","16.84"
"52","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","658.24"
"53","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.58"
"53","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.24"
"54","99252","python3.12","127.0.0.1","kernelGlobalScalar(double2 *, unsigned long, int, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.56"
"54","99252","python3.12","127.0.0.1","kernelGlobalScalar(double2 *, unsigned long, int, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","192.22"
"55","99252","python3.12","127.0.0.1","kernelGlobalPhase(double2 *, unsigned long, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.62"
"55","99252","python3.12","127.0.0.1","kernelGlobalPhase(double2 *, unsigned long, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.02"
"56","99252","python3.12","127.0.0.1","kernelPhaseX2(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.58"
"56","99252","python3.12","127.0.0.1","kernelPhaseX2(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.28"
"57","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.57"
"57","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.19"
"58","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","16.82"
"58","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","656.67"
"59","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","16.85"
"59","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","657.02"
"60","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.58"
"60","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.23"
"61","99252","python3.12","127.0.0.1","kernelGlobalScalar(double2 *, unsigned long, int, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.56"
"61","99252","python3.12","127.0.0.1","kernelGlobalScalar(double2 *, unsigned long, int, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","181.60"
"62","99252","python3.12","127.0.0.1","kernelGlobalPhase(double2 *, unsigned long, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.68"
"62","99252","python3.12","127.0.0.1","kernelGlobalPhase(double2 *, unsigned long, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.02"
"63","99252","python3.12","127.0.0.1","kernelPhaseX2(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.58"
"63","99252","python3.12","127.0.0.1","kernelPhaseX2(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.32"
"64","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.68"
"64","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.27"
"65","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","16.82"
"65","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","657.54"
"66","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","16.84"
"66","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","657.44"
"67","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.58"
"67","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.31"
"68","99252","python3.12","127.0.0.1","kernelGlobalScalar(double2 *, unsigned long, int, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.56"
"68","99252","python3.12","127.0.0.1","kernelGlobalScalar(double2 *, unsigned long, int, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","181.70"
"69","99252","python3.12","127.0.0.1","kernelGlobalPhase(double2 *, unsigned long, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.68"
"69","99252","python3.12","127.0.0.1","kernelGlobalPhase(double2 *, unsigned long, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.02"
"70","99252","python3.12","127.0.0.1","kernelPhaseX2(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.64"
"70","99252","python3.12","127.0.0.1","kernelPhaseX2(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.34"
"71","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.81"
"71","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.26"
"72","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","16.82"
"72","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","655.30"
"73","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","16.84"
"73","99252","python3.12","127.0.0.1","void regular_fft<1024, EPT<8>, 8, 1, 6, 0, 2, 1, unsigned int, double, HostConfigPlaceholder>(kernel_arguments_t<T9>)","1","7","(8, 128, 1)","(128, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","658.91"
"74","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.61"
"74","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.25"
"75","99252","python3.12","127.0.0.1","kernelGlobalScalar(double2 *, unsigned long, int, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.56"
"75","99252","python3.12","127.0.0.1","kernelGlobalScalar(double2 *, unsigned long, int, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","us","182.62"
"76","99252","python3.12","127.0.0.1","kernelGlobalPhase(double2 *, unsigned long, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.62"
"76","99252","python3.12","127.0.0.1","kernelGlobalPhase(double2 *, unsigned long, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.02"
"77","99252","python3.12","127.0.0.1","kernelPhaseX2(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.57"
"77","99252","python3.12","127.0.0.1","kernelPhaseX2(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","gpu__time_duration.sum","ms","1.27"
"78","99252","python3.12","127.0.0.1","kernelPhaseX(double2 *, unsigned long, int, const int *, const double *, const int *, double)","1","7","(256, 1, 1)","(8192, 1, 1)","0","8.9","Command line profiler metrics","dram__bytes_read.sum","Mbyte","33.74"
